Date,AccountId,AccountName,Service,Region,Cost,Currency,Month,Year,MonthName,Week,DayOfWeek,DayName,IsWeekend,YearMonth,ServiceCategory
2025-09-15,123456789014,Testing,Amazon VPC,us-west-2,1.14,USD,9,2025,September,38,0,Monday,False,2025-09,Networking
2025-09-15,123456789012,Production,AWS Data Transfer,us-east-1,6.13,USD,9,2025,September,38,0,Monday,False,2025-09,Networking
2025-09-15,123456789013,Development,AWS Data Transfer,ap-southeast-1,6.36,USD,9,2025,September,38,0,Monday,False,2025-09,Networking
2025-09-15,123456789014,Testing,AWS Data Transfer,eu-west-1,6.72,USD,9,2025,September,38,0,Monday,False,2025-09,Networking
2025-09-16,123456789012,Production,Amazon EC2,us-east-1,17.76,USD,9,2025,September,38,1,Tuesday,False,2025-09,Compute
2025-09-16,123456789013,Development,Amazon EC2,ap-southeast-1,23.41,USD,9,2025,September,38,1,Tuesday,False,2025-09,Compute
2025-09-16,123456789014,Testing,Amazon EC2,eu-west-1,18.97,USD,9,2025,September,38,1,Tuesday,False,2025-09,Compute
2025-09-16,123456789012,Production,Amazon S3,us-east-1,5.32,USD,9,2025,September,38,1,Tuesday,False,2025-09,Storage
2025-09-16,123456789013,Development,Amazon S3,ap-southeast-1,5.66,USD,9,2025,September,38,1,Tuesday,False,2025-09,Storage
2025-09-16,123456789014,Testing,Amazon S3,us-east-1,7.12,USD,9,2025,September,38,1,Tuesday,False,2025-09,Storage
2025-09-16,123456789012,Production,Amazon RDS,ap-southeast-1,14.26,USD,9,2025,September,38,1,Tuesday,False,2025-09,Database
2025-09-16,123456789013,Development,Amazon RDS,us-west-2,12.67,USD,9,2025,September,38,1,Tuesday,False,2025-09,Database
2025-09-16,123456789014,Testing,Amazon RDS,eu-west-1,15.77,USD,9,2025,September,38,1,Tuesday,False,2025-09,Database
2025-09-16,123456789012,Production,AWS Lambda,us-west-2,3.13,USD,9,2025,September,38,1,Tuesday,False,2025-09,Compute
2025-09-16,123456789013,Development,AWS Lambda,eu-west-1,2.55,USD,9,2025,September,38,1,Tuesday,False,2025-09,Compute
2025-09-16,123456789014,Testing,AWS Lambda,us-west-2,3.23,USD,9,2025,September,38,1,Tuesday,False,2025-09,Compute
2025-09-16,123456789012,Production,Amazon CloudFront,us-west-2,10.1,USD,9,2025,September,38,1,Tuesday,False,2025-09,Networking
2025-09-16,123456789013,Development,Amazon CloudFront,ap-southeast-1,9.41,USD,9,2025,September,38,1,Tuesday,False,2025-09,Networking
2025-09-16,123456789014,Testing,Amazon CloudFront,ap-southeast-1,12.88,USD,9,2025,September,38,1,Tuesday,False,2025-09,Networking
2025-09-16,123456789012,Production,Amazon DynamoDB,eu-west-1,3.83,USD,9,2025,September,38,1,Tuesday,False,2025-09,Database
2025-09-16,123456789013,Development,Amazon DynamoDB,ap-southeast-1,4.63,USD,9,2025,September,38,1,Tuesday,False,2025-09,Database
2025-09-16,123456789014,Testing,Amazon DynamoDB,eu-west-1,3.89,USD,9,2025,September,38,1,Tuesday,False,2025-09,Database
2025-09-16,123456789012,Production,Amazon ECS,us-east-1,14.36,USD,9,2025,September,38,1,Tuesday,False,2025-09,Compute
2025-09-16,123456789013,Development,Amazon ECS,ap-southeast-1,16.67,USD,9,2025,September,38,1,Tuesday,False,2025-09,Compute
2025-09-16,123456789014,Testing,Amazon ECS,us-west-2,17.98,USD,9,2025,September,38,1,Tuesday,False,2025-09,Compute
2025-09-16,123456789012,Production,Amazon VPC,ap-southeast-1,1.36,USD,9,2025,September,38,1,Tuesday,False,2025-09,Networking
2025-09-16,123456789013,Development,Amazon VPC,us-west-2,1.3,USD,9,2025,September,38,1,Tuesday,False,2025-09,Networking
2025-09-16,123456789014,Testing,Amazon VPC,us-west-2,1.58,USD,9,2025,September,38,1,Tuesday,False,2025-09,Networking
2025-09-16,123456789012,Production,AWS Data Transfer,ap-southeast-1,5.51,USD,9,2025,September,38,1,Tuesday,False,2025-09,Networking
2025-09-16,123456789013,Development,AWS Data Transfer,us-east-1,4.85,USD,9,2025,September,38,1,Tuesday,False,2025-09,Networking
2025-09-16,123456789014,Testing,AWS Data Transfer,us-east-1,4.26,USD,9,2025,September,38,1,Tuesday,False,2025-09,Networking
2025-09-17,123456789012,Production,Amazon EC2,ap-southeast-1,22.62,USD,9,2025,September,38,2,Wednesday,False,2025-09,Compute
2025-09-17,123456789013,Development,Amazon EC2,us-west-2,20.81,USD,9,2025,September,38,2,Wednesday,False,2025-09,Compute
2025-09-17,123456789014,Testing,Amazon EC2,eu-west-1,18.28,USD,9,2025,September,38,2,Wednesday,False,2025-09,Compute
2025-09-17,123456789012,Production,Amazon S3,eu-west-1,6.02,USD,9,2025,September,38,2,Wednesday,False,2025-09,Storage
2025-09-17,123456789013,Development,Amazon S3,ap-southeast-1,6.69,USD,9,2025,September,38,2,Wednesday,False,2025-09,Storage
2025-09-17,123456789014,Testing,Amazon S3,ap-southeast-1,6.31,USD,9,2025,September,38,2,Wednesday,False,2025-09,Storage
2025-09-17,123456789012,Production,Amazon RDS,ap-southeast-1,13.4,USD,9,2025,September,38,2,Wednesday,False,2025-09,Database
2025-09-17,123456789013,Development,Amazon RDS,eu-west-1,12.0,USD,9,2025,September,38,2,Wednesday,False,2025-09,Database
2025-09-17,123456789014,Testing,Amazon RDS,eu-west-1,11.66,USD,9,2025,September,38,2,Wednesday,False,2025-09,Database
2025-09-17,123456789012,Production,AWS Lambda,us-west-2,2.13,USD,9,2025,September,38,2,Wednesday,False,2025-09,Compute
2025-09-17,123456789013,Development,AWS Lambda,eu-west-1,3.35,USD,9,2025,September,38,2,Wednesday,False,2025-09,Compute
2025-09-17,123456789014,Testing,AWS Lambda,eu-west-1,2.75,USD,9,2025,September,38,2,Wednesday,False,2025-09,Compute
2025-09-17,123456789012,Production,Amazon CloudFront,ap-southeast-1,11.74,USD,9,2025,September,38,2,Wednesday,False,2025-09,Networking
2025-09-17,123456789013,Development,Amazon CloudFront,ap-southeast-1,9.22,USD,9,2025,September,38,2,Wednesday,False,2025-09,Networking
2025-09-17,123456789014,Testing,Amazon CloudFront,us-west-2,8.55,USD,9,2025,September,38,2,Wednesday,False,2025-09,Networking
2025-09-17,123456789012,Production,Amazon DynamoDB,us-east-1,4.29,USD,9,2025,September,38,2,Wednesday,False,2025-09,Database
2025-09-17,123456789013,Development,Amazon DynamoDB,us-east-1,4.16,USD,9,2025,September,38,2,Wednesday,False,2025-09,Database
2025-09-17,123456789014,Testing,Amazon DynamoDB,eu-west-1,4.84,USD,9,2025,September,38,2,Wednesday,False,2025-09,Database
2025-09-17,123456789012,Production,Amazon ECS,eu-west-1,17.74,USD,9,2025,September,38,2,Wednesday,False,2025-09,Compute
2025-09-17,123456789013,Development,Amazon ECS,us-west-2,18.38,USD,9,2025,September,38,2,Wednesday,False,2025-09,Compute
2025-09-17,123456789014,Testing,Amazon ECS,us-east-1,12.6,USD,9,2025,September,38,2,Wednesday,False,2025-09,Compute
2025-09-17,123456789012,Production,Amazon VPC,us-east-1,1.51,USD,9,2025,September,38,2,Wednesday,False,2025-09,Networking
2025-09-17,123456789013,Development,Amazon VPC,eu-west-1,1.49,USD,9,2025,September,38,2,Wednesday,False,2025-09,Networking
2025-09-17,123456789014,Testing,Amazon VPC,us-west-2,1.47,USD,9,2025,September,38,2,Wednesday,False,2025-09,Networking
2025-09-17,123456789012,Production,AWS Data Transfer,us-west-2,6.35,USD,9,2025,September,38,2,Wednesday,False,2025-09,Networking
2025-09-17,123456789013,Development,AWS Data Transfer,eu-west-1,4.97,USD,9,2025,September,38,2,Wednesday,False,2025-09,Networking
2025-09-17,123456789014,Testing,AWS Data Transfer,ap-southeast-1,6.12,USD,9,2025,September,38,2,Wednesday,False,2025-09,Networking
2025-09-18,123456789012,Production,Amazon EC2,ap-southeast-1,22.59,USD,9,2025,September,38,3,Thursday,False,2025-09,Compute
2025-09-18,123456789013,Development,Amazon EC2,us-west-2,18.68,USD,9,2025,September,38,3,Thursday,False,2025-09,Compute
2025-09-18,123456789014,Testing,Amazon EC2,eu-west-1,17.29,USD,9,2025,September,38,3,Thursday,False,2025-09,Compute
2025-09-18,123456789012,Production,Amazon S3,eu-west-1,5.39,USD,9,2025,September,38,3,Thursday,False,2025-09,Storage
2025-09-18,123456789013,Development,Amazon S3,us-west-2,6.62,USD,9,2025,September,38,3,Thursday,False,2025-09,Storage
2025-09-18,123456789014,Testing,Amazon S3,us-east-1,6.81,USD,9,2025,September,38,3,Thursday,False,2025-09,Storage
2025-09-18,123456789012,Production,Amazon RDS,us-west-2,16.01,USD,9,2025,September,38,3,Thursday,False,2025-09,Database
2025-09-18,123456789013,Development,Amazon RDS,us-east-1,13.55,USD,9,2025,September,38,3,Thursday,False,2025-09,Database
2025-09-18,123456789014,Testing,Amazon RDS,ap-southeast-1,13.44,USD,9,2025,September,38,3,Thursday,False,2025-09,Database
2025-09-18,123456789012,Production,AWS Lambda,eu-west-1,3.19,USD,9,2025,September,38,3,Thursday,False,2025-09,Compute
2025-09-18,123456789013,Development,AWS Lambda,ap-southeast-1,2.39,USD,9,2025,September,38,3,Thursday,False,2025-09,Compute
2025-09-18,123456789014,Testing,AWS Lambda,us-west-2,2.86,USD,9,2025,September,38,3,Thursday,False,2025-09,Compute
2025-09-18,123456789012,Production,Amazon CloudFront,ap-southeast-1,9.71,USD,9,2025,September,38,3,Thursday,False,2025-09,Networking
2025-09-18,123456789013,Development,Amazon CloudFront,us-west-2,11.99,USD,9,2025,September,38,3,Thursday,False,2025-09,Networking
2025-09-18,123456789014,Testing,Amazon CloudFront,eu-west-1,10.03,USD,9,2025,September,38,3,Thursday,False,2025-09,Networking
2025-09-18,123456789012,Production,Amazon DynamoDB,eu-west-1,4.21,USD,9,2025,September,38,3,Thursday,False,2025-09,Database
2025-09-18,123456789013,Development,Amazon DynamoDB,ap-southeast-1,3.27,USD,9,2025,September,38,3,Thursday,False,2025-09,Database
2025-09-18,123456789014,Testing,Amazon DynamoDB,eu-west-1,4.61,USD,9,2025,September,38,3,Thursday,False,2025-09,Database
2025-09-18,123456789012,Production,Amazon ECS,us-east-1,14.22,USD,9,2025,September,38,3,Thursday,False,2025-09,Compute
2025-09-18,123456789013,Development,Amazon ECS,eu-west-1,13.35,USD,9,2025,September,38,3,Thursday,False,2025-09,Compute
2025-09-18,123456789014,Testing,Amazon ECS,eu-west-1,12.6,USD,9,2025,September,38,3,Thursday,False,2025-09,Compute
2025-09-18,123456789012,Production,Amazon VPC,us-east-1,1.36,USD,9,2025,September,38,3,Thursday,False,2025-09,Networking
2025-09-18,123456789013,Development,Amazon VPC,ap-southeast-1,1.42,USD,9,2025,September,38,3,Thursday,False,2025-09,Networking
2025-09-18,123456789014,Testing,Amazon VPC,ap-southeast-1,1.64,USD,9,2025,September,38,3,Thursday,False,2025-09,Networking
2025-09-18,123456789012,Production,AWS Data Transfer,ap-southeast-1,5.17,USD,9,2025,September,38,3,Thursday,False,2025-09,Networking
2025-09-18,123456789013,Development,AWS Data Transfer,us-east-1,6.32,USD,9,2025,September,38,3,Thursday,False,2025-09,Networking
2025-09-18,123456789014,Testing,AWS Data Transfer,ap-southeast-1,5.92,USD,9,2025,September,38,3,Thursday,False,2025-09,Networking
2025-09-19,123456789012,Production,Amazon EC2,eu-west-1,24.74,USD,9,2025,September,38,4,Friday,False,2025-09,Compute
2025-09-19,123456789013,Development,Amazon EC2,ap-southeast-1,19.01,USD,9,2025,September,38,4,Friday,False,2025-09,Compute
2025-09-19,123456789014,Testing,Amazon EC2,us-west-2,16.89,USD,9,2025,September,38,4,Friday,False,2025-09,Compute
2025-09-19,123456789012,Production,Amazon S3,us-west-2,6.25,USD,9,2025,September,38,4,Friday,False,2025-09,Storage
2025-09-19,123456789013,Development,Amazon S3,eu-west-1,7.21,USD,9,2025,September,38,4,Friday,False,2025-09,Storage
2025-09-19,123456789014,Testing,Amazon S3,us-west-2,6.92,USD,9,2025,September,38,4,Friday,False,2025-09,Storage
2025-09-19,123456789012,Production,Amazon RDS,eu-west-1,13.28,USD,9,2025,September,38,4,Friday,False,2025-09,Database
2025-09-19,123456789013,Development,Amazon RDS,us-east-1,11.5,USD,9,2025,September,38,4,Friday,False,2025-09,Database
2025-09-19,123456789014,Testing,Amazon RDS,us-west-2,15.57,USD,9,2025,September,38,4,Friday,False,2025-09,Database
2025-09-19,123456789012,Production,AWS Lambda,ap-southeast-1,3.27,USD,9,2025,September,38,4,Friday,False,2025-09,Compute
2025-09-19,123456789013,Development,AWS Lambda,eu-west-1,3.15,USD,9,2025,September,38,4,Friday,False,2025-09,Compute
2025-09-19,123456789014,Testing,AWS Lambda,eu-west-1,2.69,USD,9,2025,September,38,4,Friday,False,2025-09,Compute
2025-09-19,123456789012,Production,Amazon CloudFront,ap-southeast-1,11.74,USD,9,2025,September,38,4,Friday,False,2025-09,Networking
2025-09-19,123456789013,Development,Amazon CloudFront,ap-southeast-1,9.19,USD,9,2025,September,38,4,Friday,False,2025-09,Networking
2025-09-19,123456789014,Testing,Amazon CloudFront,us-east-1,11.51,USD,9,2025,September,38,4,Friday,False,2025-09,Networking
2025-09-19,123456789012,Production,Amazon DynamoDB,ap-southeast-1,3.66,USD,9,2025,September,38,4,Friday,False,2025-09,Database
2025-09-19,123456789013,Development,Amazon DynamoDB,us-east-1,5.0,USD,9,2025,September,38,4,Friday,False,2025-09,Database
2025-09-19,123456789014,Testing,Amazon DynamoDB,us-east-1,4.88,USD,9,2025,September,38,4,Friday,False,2025-09,Database
2025-09-19,123456789012,Production,Amazon ECS,eu-west-1,18.36,USD,9,2025,September,38,4,Friday,False,2025-09,Compute
2025-09-19,123456789013,Development,Amazon ECS,eu-west-1,17.78,USD,9,2025,September,38,4,Friday,False,2025-09,Compute
2025-09-19,123456789014,Testing,Amazon ECS,us-west-2,13.68,USD,9,2025,September,38,4,Friday,False,2025-09,Compute
2025-09-19,123456789012,Production,Amazon VPC,us-west-2,1.34,USD,9,2025,September,38,4,Friday,False,2025-09,Networking
2025-09-19,123456789013,Development,Amazon VPC,us-east-1,1.34,USD,9,2025,September,38,4,Friday,False,2025-09,Networking
2025-09-19,123456789014,Testing,Amazon VPC,us-west-2,1.29,USD,9,2025,September,38,4,Friday,False,2025-09,Networking
2025-09-19,123456789012,Production,AWS Data Transfer,us-east-1,5.62,USD,9,2025,September,38,4,Friday,False,2025-09,Networking
2025-09-19,123456789013,Development,AWS Data Transfer,eu-west-1,5.22,USD,9,2025,September,38,4,Friday,False,2025-09,Networking
2025-09-19,123456789014,Testing,AWS Data Transfer,ap-southeast-1,6.68,USD,9,2025,September,38,4,Friday,False,2025-09,Networking
2025-09-20,123456789012,Production,Amazon EC2,ap-southeast-1,9.24,USD,9,2025,September,38,5,Saturday,True,2025-09,Compute
2025-09-20,123456789013,Development,Amazon EC2,us-west-2,9.59,USD,9,2025,September,38,5,Saturday,True,2025-09,Compute
2025-09-20,123456789014,Testing,Amazon EC2,us-west-2,7.98,USD,9,2025,September,38,5,Saturday,True,2025-09,Compute
2025-09-20,123456789012,Production,Amazon S3,eu-west-1,3.31,USD,9,2025,September,38,5,Saturday,True,2025-09,Storage
2025-09-20,123456789013,Development,Amazon S3,us-east-1,4.22,USD,9,2025,September,38,5,Saturday,True,2025-09,Storage
2025-09-20,123456789014,Testing,Amazon S3,us-east-1,2.93,USD,9,2025,September,38,5,Saturday,True,2025-09,Storage
2025-09-20,123456789012,Production,Amazon RDS,us-west-2,8.24,USD,9,2025,September,38,5,Saturday,True,2025-09,Database
2025-09-20,123456789013,Development,Amazon RDS,ap-southeast-1,5.97,USD,9,2025,September,38,5,Saturday,True,2025-09,Database
2025-09-20,123456789014,Testing,Amazon RDS,ap-southeast-1,5.49,USD,9,2025,September,38,5,Saturday,True,2025-09,Database
2025-09-20,123456789012,Production,AWS Lambda,eu-west-1,1.07,USD,9,2025,September,38,5,Saturday,True,2025-09,Compute
2025-09-20,123456789013,Development,AWS Lambda,ap-southeast-1,1.37,USD,9,2025,September,38,5,Saturday,True,2025-09,Compute
2025-09-20,123456789014,Testing,AWS Lambda,ap-southeast-1,1.63,USD,9,2025,September,38,5,Saturday,True,2025-09,Compute
2025-09-20,123456789012,Production,Amazon CloudFront,eu-west-1,5.06,USD,9,2025,September,38,5,Saturday,True,2025-09,Networking
2025-09-20,123456789013,Development,Amazon CloudFront,eu-west-1,4.95,USD,9,2025,September,38,5,Saturday,True,2025-09,Networking
2025-09-20,123456789014,Testing,Amazon CloudFront,us-east-1,5.26,USD,9,2025,September,38,5,Saturday,True,2025-09,Networking
2025-09-20,123456789012,Production,Amazon DynamoDB,ap-southeast-1,2.04,USD,9,2025,September,38,5,Saturday,True,2025-09,Database
2025-09-20,123456789013,Development,Amazon DynamoDB,us-east-1,1.73,USD,9,2025,September,38,5,Saturday,True,2025-09,Database
2025-09-20,123456789014,Testing,Amazon DynamoDB,us-east-1,2.21,USD,9,2025,September,38,5,Saturday,True,2025-09,Database
2025-09-20,123456789012,Production,Amazon ECS,us-west-2,9.81,USD,9,2025,September,38,5,Saturday,True,2025-09,Compute
2025-09-20,123456789013,Development,Amazon ECS,us-west-2,7.97,USD,9,2025,September,38,5,Saturday,True,2025-09,Compute
2025-09-20,123456789014,Testing,Amazon ECS,us-east-1,7.84,USD,9,2025,September,38,5,Saturday,True,2025-09,Compute
2025-09-20,123456789012,Production,Amazon VPC,us-east-1,0.65,USD,9,2025,September,38,5,Saturday,True,2025-09,Networking
2025-09-20,123456789013,Development,Amazon VPC,us-east-1,0.67,USD,9,2025,September,38,5,Saturday,True,2025-09,Networking
2025-09-20,123456789014,Testing,Amazon VPC,ap-southeast-1,0.58,USD,9,2025,September,38,5,Saturday,True,2025-09,Networking
2025-09-20,123456789012,Production,AWS Data Transfer,us-west-2,3.18,USD,9,2025,September,38,5,Saturday,True,2025-09,Networking
2025-09-20,123456789013,Development,AWS Data Transfer,us-east-1,2.36,USD,9,2025,September,38,5,Saturday,True,2025-09,Networking
2025-09-20,123456789014,Testing,AWS Data Transfer,us-west-2,2.79,USD,9,2025,September,38,5,Saturday,True,2025-09,Networking
2025-09-21,123456789012,Production,Amazon EC2,us-west-2,9.31,USD,9,2025,September,38,6,Sunday,True,2025-09,Compute
2025-09-21,123456789013,Development,Amazon EC2,us-east-1,7.97,USD,9,2025,September,38,6,Sunday,True,2025-09,Compute
2025-09-21,123456789014,Testing,Amazon EC2,eu-west-1,8.53,USD,9,2025,September,38,6,Sunday,True,2025-09,Compute
2025-09-21,123456789012,Production,Amazon S3,ap-southeast-1,3.94,USD,9,2025,September,38,6,Sunday,True,2025-09,Storage
2025-09-21,123456789013,Development,Amazon S3,eu-west-1,3.62,USD,9,2025,September,38,6,Sunday,True,2025-09,Storage
2025-09-21,123456789014,Testing,Amazon S3,eu-west-1,2.81,USD,9,2025,September,38,6,Sunday,True,2025-09,Storage
2025-09-21,123456789012,Production,Amazon RDS,eu-west-1,5.62,USD,9,2025,September,38,6,Sunday,True,2025-09,Database
2025-09-21,123456789013,Development,Amazon RDS,ap-southeast-1,7.06,USD,9,2025,September,38,6,Sunday,True,2025-09,Database
2025-09-21,123456789014,Testing,Amazon RDS,eu-west-1,6.07,USD,9,2025,September,38,6,Sunday,True,2025-09,Database
2025-09-21,123456789012,Production,AWS Lambda,us-east-1,1.15,USD,9,2025,September,38,6,Sunday,True,2025-09,Compute
2025-09-21,123456789013,Development,AWS Lambda,ap-southeast-1,1.51,USD,9,2025,September,38,6,Sunday,True,2025-09,Compute
2025-09-21,123456789014,Testing,AWS Lambda,ap-southeast-1,1.39,USD,9,2025,September,38,6,Sunday,True,2025-09,Compute
2025-09-21,123456789012,Production,Amazon CloudFront,eu-west-1,6.58,USD,9,2025,September,38,6,Sunday,True,2025-09,Networking
2025-09-21,123456789013,Development,Amazon CloudFront,us-west-2,6.0,USD,9,2025,September,38,6,Sunday,True,2025-09,Networking
2025-09-21,123456789014,Testing,Amazon CloudFront,us-west-2,5.47,USD,9,2025,September,38,6,Sunday,True,2025-09,Networking
2025-09-21,123456789012,Production,Amazon DynamoDB,ap-southeast-1,1.85,USD,9,2025,September,38,6,Sunday,True,2025-09,Database
2025-09-21,123456789013,Development,Amazon DynamoDB,us-east-1,1.66,USD,9,2025,September,38,6,Sunday,True,2025-09,Database
2025-09-21,123456789014,Testing,Amazon DynamoDB,eu-west-1,2.16,USD,9,2025,September,38,6,Sunday,True,2025-09,Database
2025-09-21,123456789012,Production,Amazon ECS,us-east-1,6.7,USD,9,2025,September,38,6,Sunday,True,2025-09,Compute
2025-09-21,123456789013,Development,Amazon ECS,eu-west-1,9.69,USD,9,2025,September,38,6,Sunday,True,2025-09,Compute
2025-09-21,123456789014,Testing,Amazon ECS,eu-west-1,8.62,USD,9,2025,September,38,6,Sunday,True,2025-09,Compute
2025-09-21,123456789012,Production,Amazon VPC,us-east-1,0.74,USD,9,2025,September,38,6,Sunday,True,2025-09,Networking
2025-09-21,123456789013,Development,Amazon VPC,eu-west-1,0.7,USD,9,2025,September,38,6,Sunday,True,2025-09,Networking
2025-09-21,123456789014,Testing,Amazon VPC,us-west-2,0.69,USD,9,2025,September,38,6,Sunday,True,2025-09,Networking
2025-09-21,123456789012,Production,AWS Data Transfer,ap-southeast-1,2.55,USD,9,2025,September,38,6,Sunday,True,2025-09,Networking
2025-09-21,123456789013,Development,AWS Data Transfer,ap-southeast-1,3.11,USD,9,2025,September,38,6,Sunday,True,2025-09,Networking
2025-09-21,123456789014,Testing,AWS Data Transfer,us-east-1,2.9,USD,9,2025,September,38,6,Sunday,True,2025-09,Networking
2025-09-22,123456789012,Production,Amazon EC2,ap-southeast-1,23.05,USD,9,2025,September,39,0,Monday,False,2025-09,Compute
2025-09-22,123456789013,Development,Amazon EC2,ap-southeast-1,23.62,USD,9,2025,September,39,0,Monday,False,2025-09,Compute
2025-09-22,123456789014,Testing,Amazon EC2,us-east-1,20.59,USD,9,2025,September,39,0,Monday,False,2025-09,Compute
2025-09-22,123456789012,Production,Amazon S3,eu-west-1,7.99,USD,9,2025,September,39,0,Monday,False,2025-09,Storage
2025-09-22,123456789013,Development,Amazon S3,us-east-1,7.35,USD,9,2025,September,39,0,Monday,False,2025-09,Storage
2025-09-22,123456789014,Testing,Amazon S3,ap-southeast-1,7.42,USD,9,2025,September,39,0,Monday,False,2025-09,Storage
2025-09-22,123456789012,Production,Amazon RDS,ap-southeast-1,15.26,USD,9,2025,September,39,0,Monday,False,2025-09,Database
2025-09-22,123456789013,Development,Amazon RDS,us-east-1,12.86,USD,9,2025,September,39,0,Monday,False,2025-09,Database
2025-09-22,123456789014,Testing,Amazon RDS,us-west-2,11.3,USD,9,2025,September,39,0,Monday,False,2025-09,Database
2025-09-22,123456789012,Production,AWS Lambda,us-east-1,2.91,USD,9,2025,September,39,0,Monday,False,2025-09,Compute
2025-09-22,123456789013,Development,AWS Lambda,us-east-1,2.82,USD,9,2025,September,39,0,Monday,False,2025-09,Compute
2025-09-22,123456789014,Testing,AWS Lambda,us-east-1,2.32,USD,9,2025,September,39,0,Monday,False,2025-09,Compute
2025-09-22,123456789012,Production,Amazon CloudFront,ap-southeast-1,8.85,USD,9,2025,September,39,0,Monday,False,2025-09,Networking
2025-09-22,123456789013,Development,Amazon CloudFront,eu-west-1,9.83,USD,9,2025,September,39,0,Monday,False,2025-09,Networking
2025-09-22,123456789014,Testing,Amazon CloudFront,us-west-2,12.36,USD,9,2025,September,39,0,Monday,False,2025-09,Networking
2025-09-22,123456789012,Production,Amazon DynamoDB,us-west-2,5.08,USD,9,2025,September,39,0,Monday,False,2025-09,Database
2025-09-22,123456789013,Development,Amazon DynamoDB,us-west-2,4.55,USD,9,2025,September,39,0,Monday,False,2025-09,Database
2025-09-22,123456789014,Testing,Amazon DynamoDB,us-west-2,4.77,USD,9,2025,September,39,0,Monday,False,2025-09,Database
2025-09-22,123456789012,Production,Amazon ECS,eu-west-1,13.61,USD,9,2025,September,39,0,Monday,False,2025-09,Compute
2025-09-22,123456789013,Development,Amazon ECS,eu-west-1,19.5,USD,9,2025,September,39,0,Monday,False,2025-09,Compute
2025-09-22,123456789014,Testing,Amazon ECS,us-west-2,16.04,USD,9,2025,September,39,0,Monday,False,2025-09,Compute
2025-09-22,123456789012,Production,Amazon VPC,eu-west-1,1.08,USD,9,2025,September,39,0,Monday,False,2025-09,Networking
2025-09-22,123456789013,Development,Amazon VPC,ap-southeast-1,1.2,USD,9,2025,September,39,0,Monday,False,2025-09,Networking
2025-09-22,123456789014,Testing,Amazon VPC,ap-southeast-1,1.19,USD,9,2025,September,39,0,Monday,False,2025-09,Networking
2025-09-22,123456789012,Production,AWS Data Transfer,ap-southeast-1,5.38,USD,9,2025,September,39,0,Monday,False,2025-09,Networking
2025-09-22,123456789013,Development,AWS Data Transfer,ap-southeast-1,5.22,USD,9,2025,September,39,0,Monday,False,2025-09,Networking
2025-09-22,123456789014,Testing,AWS Data Transfer,us-west-2,5.2,USD,9,2025,September,39,0,Monday,False,2025-09,Networking
2025-09-23,123456789012,Production,Amazon EC2,ap-southeast-1,20.79,USD,9,2025,September,39,1,Tuesday,False,2025-09,Compute
2025-09-23,123456789013,Development,Amazon EC2,ap-southeast-1,23.0,USD,9,2025,September,39,1,Tuesday,False,2025-09,Compute
2025-09-23,123456789014,Testing,Amazon EC2,us-east-1,23.8,USD,9,2025,September,39,1,Tuesday,False,2025-09,Compute
2025-09-23,123456789012,Production,Amazon S3,eu-west-1,7.33,USD,9,2025,September,39,1,Tuesday,False,2025-09,Storage
2025-09-23,123456789013,Development,Amazon S3,us-west-2,5.41,USD,9,2025,September,39,1,Tuesday,False,2025-09,Storage
2025-09-23,123456789014,Testing,Amazon S3,eu-west-1,5.28,USD,9,2025,September,39,1,Tuesday,False,2025-09,Storage
2025-09-23,123456789012,Production,Amazon RDS,ap-southeast-1,15.75,USD,9,2025,September,39,1,Tuesday,False,2025-09,Database
2025-09-23,123456789013,Development,Amazon RDS,ap-southeast-1,15.57,USD,9,2025,September,39,1,Tuesday,False,2025-09,Database
2025-09-23,123456789014,Testing,Amazon RDS,us-east-1,11.67,USD,9,2025,September,39,1,Tuesday,False,2025-09,Database
2025-09-23,123456789012,Production,AWS Lambda,ap-southeast-1,2.73,USD,9,2025,September,39,1,Tuesday,False,2025-09,Compute
2025-09-23,123456789013,Development,AWS Lambda,ap-southeast-1,2.2,USD,9,2025,September,39,1,Tuesday,False,2025-09,Compute
2025-09-23,123456789014,Testing,AWS Lambda,us-east-1,3.29,USD,9,2025,September,39,1,Tuesday,False,2025-09,Compute
2025-09-23,123456789012,Production,Amazon CloudFront,us-east-1,9.51,USD,9,2025,September,39,1,Tuesday,False,2025-09,Networking
2025-09-23,123456789013,Development,Amazon CloudFront,ap-southeast-1,8.74,USD,9,2025,September,39,1,Tuesday,False,2025-09,Networking
2025-09-23,123456789014,Testing,Amazon CloudFront,us-east-1,9.66,USD,9,2025,September,39,1,Tuesday,False,2025-09,Networking
2025-09-23,123456789012,Production,Amazon DynamoDB,us-west-2,3.53,USD,9,2025,September,39,1,Tuesday,False,2025-09,Database
2025-09-23,123456789013,Development,Amazon DynamoDB,us-west-2,5.01,USD,9,2025,September,39,1,Tuesday,False,2025-09,Database
2025-09-23,123456789014,Testing,Amazon DynamoDB,eu-west-1,4.06,USD,9,2025,September,39,1,Tuesday,False,2025-09,Database
2025-09-23,123456789012,Production,Amazon ECS,us-east-1,20.0,USD,9,2025,September,39,1,Tuesday,False,2025-09,Compute
2025-09-23,123456789013,Development,Amazon ECS,eu-west-1,18.0,USD,9,2025,September,39,1,Tuesday,False,2025-09,Compute
2025-09-23,123456789014,Testing,Amazon ECS,ap-southeast-1,15.25,USD,9,2025,September,39,1,Tuesday,False,2025-09,Compute
